url,coverage_state,indexing_state,last_crawl,verdict,Clicks,Impressions,CTR,Position
https://www.smackcoders.com/blog/how-to-restore-wordpress-site-from-backup.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T07:05:44Z,PASS,0.0,2.0,0.0,9.5
https://www.smackcoders.com/blog/how-to-restore-wordpress-site-from-backup.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T07:05:44Z,PASS,0.0,2.0,0.0,9.5
https://www.smackcoders.com/blog/import-and-export-woocommerce-customers.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T17:17:57Z,PASS,0.0,274.0,0.0,40.91240875912409
https://www.smackcoders.com/blog/import-export-custom-post-types-plugin-data.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T08:10:49Z,PASS,1.0,166.0,0.0060240963855421,22.1144578313253
https://www.smackcoders.com/blog/import-export-custom-post-types-plugin-data.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T08:10:49Z,PASS,0.0,16.0,0.0,9.0
https://www.smackcoders.com/blog/import-export-custom-post-types-plugin-data.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T08:10:49Z,PASS,0.0,16.0,0.0,9.0
https://www.smackcoders.com/blog/import-export-elementor-as-csv.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T19:03:33Z,PASS,1.0,221.0,0.004524886877828,20.18099547511312
https://www.smackcoders.com/blog/import-export-elementor-as-csv.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T19:03:33Z,PASS,0.0,3.0,0.0,7.333333333333333
https://www.smackcoders.com/blog/import-export-elementor-as-csv.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T19:03:33Z,PASS,0.0,3.0,0.0,7.333333333333333
https://www.smackcoders.com/blog/import-export-gravity-forms-entries.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T19:03:43Z,PASS,0.0,368.0,0.0,30.755434782608692
https://www.smackcoders.com/blog/import-export-gravity-forms-entries.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T19:03:43Z,PASS,0.0,1.0,0.0,8.0
https://www.smackcoders.com/blog/import-export-gravity-forms-entries.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T19:03:43Z,PASS,0.0,15.0,0.0,8.266666666666666
https://www.smackcoders.com/blog/import-export-gravity-forms-entries.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T19:03:43Z,PASS,0.0,14.0,0.0,8.214285714285715
https://www.smackcoders.com/blog/import-export-gravity-forms-entries.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T19:03:43Z,PASS,0.0,1.0,0.0,8.0
https://www.smackcoders.com/blog/import-export-gravity-forms-entries.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T19:03:43Z,PASS,0.0,2.0,0.0,8.5
https://www.smackcoders.com/blog/import-export-listings-business-directory-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T15:48:58Z,PASS,1.0,198.0,0.005050505050505,20.651515151515152
https://www.smackcoders.com/blog/import-export-listings-business-directory-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T15:48:58Z,PASS,0.0,1.0,0.0,6.0
https://www.smackcoders.com/blog/import-export-listings-business-directory-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T15:48:58Z,PASS,0.0,1.0,0.0,6.0
https://www.smackcoders.com/blog/import-export-listings-business-directory-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T15:48:58Z,PASS,0.0,2.0,0.0,7.0
https://www.smackcoders.com/blog/import-export-listings-business-directory-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T15:48:58Z,PASS,0.0,1.0,0.0,6.0
https://www.smackcoders.com/blog/import-export-listings-business-directory-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T15:48:58Z,PASS,0.0,2.0,0.0,7.0
https://www.smackcoders.com/blog/import-export-woocommerce-product-reviews.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:03:36Z,PASS,1.0,162.0,0.0061728395061728,31.549382716049383
https://www.smackcoders.com/blog/import-export-woocommerce-product-reviews.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:03:36Z,PASS,0.0,1.0,0.0,11.0
https://www.smackcoders.com/blog/import-export-woocommerce-product-reviews.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:03:36Z,PASS,0.0,1.0,0.0,11.0
https://www.smackcoders.com/blog/import-export-woocommerce-product-reviews.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:03:36Z,PASS,0.0,1.0,0.0,11.0
https://www.smackcoders.com/blog/import-posts-or-products-from-excel-to-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T15:18:23Z,PASS,0.0,74.0,0.0,26.486486486486488
https://www.smackcoders.com/blog/import-variable-products-into-woocommerce.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-13T15:34:28Z,PASS,1.0,311.0,0.0032154340836012,37.68488745980707
https://www.smackcoders.com/blog/import-variable-products-into-woocommerce.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-13T15:34:28Z,PASS,0.0,1.0,0.0,5.0
https://www.smackcoders.com/blog/import-variable-products-into-woocommerce.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-13T15:34:28Z,PASS,0.0,1.0,0.0,5.0
https://www.smackcoders.com/blog/import-woocommerce-products-with-custom-fields.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T06:43:26Z,PASS,0.0,103.0,0.0,23.601941747572816
https://www.smackcoders.com/blog/import-woocommerce-products-with-custom-fields.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T06:43:26Z,PASS,0.0,2.0,0.0,10.0
https://www.smackcoders.com/blog/import-woocommerce-products-with-custom-fields.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T06:43:26Z,PASS,0.0,2.0,0.0,10.0
https://www.smackcoders.com/blog/import-woocommerce-products-with-custom-fields.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T06:43:26Z,PASS,0.0,2.0,0.0,10.0
https://www.smackcoders.com/blog/import-yith-order-tracking-data-and-export-with-csv-importer.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-14T17:31:55Z,PASS,1.0,45.0,0.0222222222222222,15.511111111111113
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-and-export-woocommerce-reviews,Submitted and indexed,INDEXING_ALLOWED,2026-01-01T20:36:04Z,PASS,0.0,12.0,0.0,18.25
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-and-export-wordpress-users,Submitted and indexed,INDEXING_ALLOWED,2026-01-27T11:32:50Z,PASS,3.0,32.0,0.09375,6.53125
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-business-directory-listings-in-wordpress,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T11:26:56Z,PASS,0.0,1.0,0.0,7.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-data-from-excel-to-wordpress,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:26:17Z,PASS,2.0,25.0,0.08,6.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-events-into-wordpress,Crawled - currently not indexed,INDEXING_ALLOWED,2025-08-15T00:35:36Z,NEUTRAL,,,,
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-export-acpt-fields-in-wordpress,Submitted and indexed,INDEXING_ALLOWED,2025-12-24T20:23:12Z,PASS,,,,
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-export-jetbookings-data,Submitted and indexed,INDEXING_ALLOWED,2026-01-05T17:34:25Z,PASS,0.0,4.0,0.0,18.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-export-user-members,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T02:24:58Z,PASS,1.0,33.0,0.0303030303030303,14.545454545454543
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-export-users-with-multiple-user-roles,Submitted and indexed,INDEXING_ALLOWED,2026-01-11T17:18:47Z,PASS,0.0,2.0,0.0,12.5
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-images-into-wordpress,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T10:04:13Z,PASS,2.0,28.0,0.0714285714285714,5.428571428571429
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-images-into-wordpress,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T10:04:13Z,PASS,0.0,6.0,0.0,4.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-images-into-wordpress,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T10:04:13Z,PASS,0.0,7.0,0.0,4.285714285714286
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-images-into-wordpress,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T10:04:13Z,PASS,0.0,1.0,0.0,6.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-jetreview-data-into-wordpress,Submitted and indexed,INDEXING_ALLOWED,2025-12-26T01:53:01Z,PASS,,,,
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-serialized-fields-data,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:20:33Z,PASS,0.0,5.0,0.0,6.6
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-woocommerce-customers,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T07:36:48Z,PASS,0.0,1.0,0.0,20.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,5.0,54.0,0.0925925925925925,9.333333333333334
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,0.0,17.0,0.0,5.294117647058823
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,0.0,2.0,0.0,6.5
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,0.0,1.0,0.0,2.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,0.0,10.0,0.0,5.2
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,0.0,1.0,0.0,1.0
https://www.smackcoders.com/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T13:38:58Z,PASS,0.0,3.0,0.0,7.333333333333333
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,213.0,0.0,21.52582159624413
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,1.0,0.0,4.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,2.0,0.0,7.5
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,2.0,0.0,7.5
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,1.0,0.0,4.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,1.0,0.0,4.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,1.0,0.0,4.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-29T01:47:59Z,PASS,0.0,2.0,0.0,7.5
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,3.0,808.0,0.0037128712871287,17.159653465346533
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,0.0,1.0,0.0,7.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,0.0,5.0,0.0,6.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,0.0,38.0,0.0,7.236842105263157
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,0.0,37.0,0.0,7.0
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,0.0,2.0,0.0,8.5
https://www.smackcoders.com/blog/how-to-import-csv-file-in-wordpress-without-plugin.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T21:31:36Z,PASS,0.0,15.0,0.0,9.066666666666666
https://www.smackcoders.com/blog/how-to-export-wordpress-users.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T15:37:20Z,PASS,6.0,485.0,0.0123711340206185,23.57113402061856
https://www.smackcoders.com/blog/how-to-export-wordpress-users.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T15:37:20Z,PASS,0.0,6.0,0.0,8.166666666666668
https://www.smackcoders.com/blog/how-to-export-wordpress-users.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T15:37:20Z,PASS,0.0,6.0,0.0,8.166666666666668
https://www.smackcoders.com/blog/how-to-export-wordpress-users.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T15:37:20Z,PASS,0.0,6.0,0.0,8.166666666666668
https://www.smackcoders.com/blog/best-practices-for-wordpress-sites.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T05:49:10Z,PASS,0.0,110.0,0.0,23.154545454545456
https://www.smackcoders.com/,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T11:40:27Z,PASS,67.0,572.0,0.1171328671328671,8.706293706293707
https://www.smackcoders.com/about-us.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:03:29Z,PASS,2.0,326.0,0.0061349693251533,5.0184049079754605
https://www.smackcoders.com/aio-wp-media-library-manager.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T05:13:24Z,PASS,1.0,12.0,0.0833333333333333,17.0
https://www.smackcoders.com/blog.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T12:15:51Z,PASS,0.0,119.0,0.0,10.638655462184872
https://www.smackcoders.com/blog/a-guide-to-wordpress-caching.html,Submitted and indexed,INDEXING_ALLOWED,2025-12-28T16:53:16Z,PASS,0.0,23.0,0.0,13.652173913043478
https://www.smackcoders.com/blog/add-external-urls-to-featured-images-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:43:45Z,PASS,12.0,2483.0,0.0048328634716069,13.867901731776078
https://www.smackcoders.com/blog/add-external-urls-to-featured-images-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:43:45Z,PASS,0.0,3.0,0.0,5.0
https://www.smackcoders.com/blog/add-external-urls-to-featured-images-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:43:45Z,PASS,0.0,66.0,0.0,6.984848484848484
https://www.smackcoders.com/blog/add-external-urls-to-featured-images-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:43:45Z,PASS,0.0,50.0,0.0,6.74
https://www.smackcoders.com/blog/add-external-urls-to-featured-images-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:43:45Z,PASS,0.0,19.0,0.0,7.2105263157894735
https://www.smackcoders.com/blog/advanced-techniques-for-wordpress-import-and-export.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T19:29:58Z,PASS,0.0,581.0,0.0,32.50774526678141
https://www.smackcoders.com/blog/advanced-techniques-for-wordpress-import-and-export.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T19:29:58Z,PASS,0.0,1.0,0.0,7.0
https://www.smackcoders.com/blog/advanced-techniques-for-wordpress-import-and-export.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T19:29:58Z,PASS,0.0,2.0,0.0,11.0
https://www.smackcoders.com/blog/advanced-techniques-for-wordpress-import-and-export.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T19:29:58Z,PASS,0.0,3.0,0.0,9.666666666666666
https://www.smackcoders.com/blog/ai-generated-wordpress-content-import.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-23T10:39:14Z,PASS,1.0,171.0,0.0058479532163742,13.046783625730994
https://www.smackcoders.com/blog/ai-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T07:52:07Z,PASS,0.0,155.0,0.0,21.116129032258065
https://www.smackcoders.com/blog/ai-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T07:52:07Z,PASS,0.0,3.0,0.0,8.333333333333332
https://www.smackcoders.com/blog/ai-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T07:52:07Z,PASS,0.0,3.0,0.0,8.333333333333332
https://www.smackcoders.com/blog/ai-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T07:52:07Z,PASS,0.0,3.0,0.0,8.333333333333332
https://www.smackcoders.com/blog/ai-powered-personalization-for-ecommerce.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-25T23:16:26Z,PASS,0.0,33.0,0.0,84.36363636363636
https://www.smackcoders.com/blog/ai-wordpress-security.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T22:34:50Z,PASS,1.0,26.0,0.0384615384615384,11.076923076923077
https://www.smackcoders.com/blog/avoid-common-woocommerce-store-mistakes.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-21T12:33:58Z,PASS,0.0,9.0,0.0,17.555555555555557
https://www.smackcoders.com/blog/best-multipurpose-wordpress-themes.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-23T19:53:57Z,PASS,0.0,199.0,0.0,31.507537688442213
https://www.smackcoders.com/blog/best-woocommerce-affiliate-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:59:31Z,PASS,0.0,503.0,0.0,27.23061630218688
https://www.smackcoders.com/blog/best-woocommerce-affiliate-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:59:31Z,PASS,0.0,12.0,0.0,8.666666666666668
https://www.smackcoders.com/blog/best-woocommerce-affiliate-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:59:31Z,PASS,0.0,12.0,0.0,8.666666666666668
https://www.smackcoders.com/blog/best-woocommerce-affiliate-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-26T03:59:31Z,PASS,0.0,12.0,0.0,8.666666666666668
https://www.smackcoders.com/blog/how-to-add-a-free-wordpress-contact-form.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-27T17:01:54Z,PASS,0.0,27.0,0.0,50.18518518518518
https://www.smackcoders.com/blog/best-wordpress-speed-optimization-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T16:51:56Z,PASS,0.0,575.0,0.0,44.93739130434783
https://www.smackcoders.com/blog/best-wordpress-speed-optimization-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T16:51:56Z,PASS,0.0,1.0,0.0,9.0
https://www.smackcoders.com/blog/best-wordpress-speed-optimization-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T16:51:56Z,PASS,0.0,1.0,0.0,9.0
https://www.smackcoders.com/blog/best-wordpress-speed-optimization-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T16:51:56Z,PASS,0.0,1.0,0.0,9.0
https://www.smackcoders.com/blog/build-dynamic-wordpress-sites-with-custom-post-types.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-20T17:38:51Z,PASS,0.0,483.0,0.0,19.490683229813666
https://www.smackcoders.com/blog/create-a-form-in-wordpress-without-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:26:16Z,PASS,0.0,265.0,0.0,14.20377358490566
https://www.smackcoders.com/blog/create-a-form-in-wordpress-without-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:26:16Z,PASS,0.0,2.0,0.0,8.5
https://www.smackcoders.com/blog/create-a-form-in-wordpress-without-plugins.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:26:16Z,PASS,0.0,2.0,0.0,8.5
https://www.smackcoders.com/blog/create-a-multilingual-website-with-wpml.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-09T17:24:31Z,PASS,0.0,145.0,0.0,24.58620689655172
https://www.smackcoders.com/blog/create-a-multilingual-website-with-wpml.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-09T17:24:31Z,PASS,0.0,1.0,0.0,10.0
https://www.smackcoders.com/blog/create-a-multilingual-website-with-wpml.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-09T17:24:31Z,PASS,0.0,1.0,0.0,10.0
https://www.smackcoders.com/blog/create-a-multilingual-website-with-wpml.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-09T17:24:31Z,PASS,0.0,1.0,0.0,10.0
https://www.smackcoders.com/blog/create-and-import-custom-post-types-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:53:23Z,PASS,2.0,1184.0,0.0016891891891891,14.80658783783784
https://www.smackcoders.com/blog/create-and-import-custom-post-types-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:53:23Z,PASS,0.0,3.0,0.0,7.0
https://www.smackcoders.com/blog/create-and-import-custom-post-types-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:53:23Z,PASS,0.0,3.0,0.0,7.0
https://www.smackcoders.com/blog/create-and-import-custom-post-types-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:53:23Z,PASS,0.0,30.0,0.0,7.633333333333334
https://www.smackcoders.com/blog/create-and-import-custom-post-types-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:53:23Z,PASS,0.0,28.0,0.0,7.5
https://www.smackcoders.com/blog/create-and-import-custom-post-types-in-wordpress.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T14:53:23Z,PASS,0.0,1.0,0.0,2.0
https://www.smackcoders.com/blog/create-custom-fields-with-acf-in-wordpress.html,Excluded by ‘noindex’ tag,BLOCKED_BY_META_TAG,2025-04-11T08:44:49Z,NEUTRAL,,,,
https://www.smackcoders.com/blog/create-custom-taxonomies-with-acf.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-24T04:40:33Z,PASS,3.0,1230.0,0.0024390243902439,16.91788617886179
https://www.smackcoders.com/blog/ecommerce-video-marketing.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-28T01:53:13Z,PASS,0.0,10.0,0.0,26.3
https://www.smackcoders.com/blog/enable-configure-wp-cron.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-27T10:17:50Z,PASS,5.0,978.0,0.0051124744376278,22.82515337423313
https://www.smackcoders.com/blog/enable-configure-wp-cron.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-27T10:17:50Z,PASS,0.0,25.0,0.0,6.92
https://www.smackcoders.com/blog/enable-configure-wp-cron.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-27T10:17:50Z,PASS,0.0,36.0,0.0,6.25
https://www.smackcoders.com/blog/enable-configure-wp-cron.html,Submitted and indexed,INDEXING_ALLOWED,2026-01-27T10:17:50Z,PASS,0.0,46.0,0.0,6.543478260869565
