page,total_clicks,total_impressions,avg_ctr,avg_position
/documentation/woocommerce-to-shopify-integration/woocommerce-shopify-product-sync/embed/,0,0,0.0,0.0
/documentation/woocommerce-to-shopify-integration/woocommerce-to-shopify-order-sync/?post_type=docs&p=334782251,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/how-to-import-csv/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/how-to-import-csv/?referrer=wordpress.com,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/how-to-import-schedule-or-update/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/how-to-import-variable-products-in-woocommerce/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-and-export-lms-data/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-and-export-nextgen-gallery-images/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-and-export-woocommerce-reviews/?post_type=docs&p=334765885,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-and-export-wordpress-users/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-data-from-excel-to-wordpress/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-export-user-members/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-woocommerce-customers/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/import-wordpress-categories-and-tags/embed/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/jet-engine-data-import/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/learnpress-data-import/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/rankmath-data-import-and-export/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/troubleshooting-guide/,0,0,0.0,0.0
/documentation/wp-ultimate-csv-importer-pro/woocommerces/,0,0,0.0,0.0
/easy-inventory-and-stock-manager-for-woocommerce.html/,0,0,0.0,0.0
/easy-inventory-and-stock-manager-for-woocommerce.html/embed/,0,0,0.0,0.0
/es/blog.html/,0,0,0.0,0.0
/es/blog/como-anadir-urls-externas-a-las-imagenes-destacadas-en-wordpress.html/,0,0,0.0,0.0
/es/blog/como-exportar-e-importar-campos-personalizados-avanzados.html/,0,0,0.0,0.0
/es/blog/como-importar-archivos-csv-a-wordpress-de-manera-eficiente.html/,0,0,0.0,0.0
/es/blog/como-instalar-wamp-y-xampp.html/,0,0,0.0,0.0
/es/blog/ejemplos-de-archivos-csv-y-xml-para-la-importacion-de-prueba-wp-ultimate-csv-xml-importer.html/,0,0,0.0,0.0
/es/blog/importar-exportar-resenas-productos-woocommerce.html/,0,0,0.0,0.0
/es/blog/importar-y-exportar-clientes-de-woocommerce.html/,0,0,0.0,0.0
/es/carro.html/?remove_item=47978fbe7ce68d020241f49008dc7f3b&_wpnonce=bbf6620463,0,0,0.0,0.0
/es/documentation/wp-ultimate-csv-importer-pro/exportacion-de-wordpress-importar-una-sola-pagina/,0,0,0.0,0.0
/es/documentation/wp-ultimate-csv-importer-pro/importacion-seo-por-wp-ultimate-csv-importer/,0,0,0.0,0.0
/es/documentation/wp-ultimate-csv-importer-pro/importar-datos-de-excel-a-wordpress/,0,0,0.0,0.0
/es/documentation/wp-ultimate-csv-importer-pro/importar-y-exportar-resenas-de-woocommerce/,0,0,0.0,0.0
/es/documentation/wp-ultimate-csv-importer-pro/modulos-de-importacion-csv-definitivos-de-wordpress/embed/,0,0,0.0,0.0
/es/politica-de-reembolso.html/,0,0,0.0,0.0
/es/sobre-nosotros.html/,0,0,0.0,0.0
/es/wp-ultimate-csv-importer-pro/importar-campos-meta-box.html/,0,0,0.0,0.0
/ha-nav-content/ha-megamenu-content-69899/,0,0,0.0,0.0
/ja/,0,0,0.0,0.0
/ja/blog.html/,0,0,0.0,0.0
/ja/blog/add-external-urls-to-featured-images-wordpress.html/,0,0,0.0,0.0
/ja/blog/add-images-to-wordpress.html/,0,0,0.0,0.0
/ja/blog/ai-in-wordpress.html/,0,0,0.0,0.0
/ja/blog/create-custom-taxonomies-with-acf.html/,0,0,0.0,0.0
/ja/blog/enable-configure-wp-cron.html/,0,0,0.0,0.0
/ja/blog/export-import-advanced-custom-fields-csv-wordpress.html/,0,0,0.0,0.0
/ja/blog/how-to-import-csv-file-in-wordpress-without-plugin.html/,0,0,0.0,0.0
/ja/blog/how-to-import-csv-file-in-wordpress.html/,0,0,0.0,0.0
/ja/blog/how-to-import-page-to-wordpress.html/,0,0,0.0,0.0
/ja/blog/how-to-install-wamp-and-xampp.html/,0,0,0.0,0.0
/ja/blog/import-export-custom-post-types-plugin-data.html/,0,0,0.0,0.0
/ja/cart.html/?remove_item=731005aebc0c3dbe5873b110b435041d&_wpnonce=f4e145ae1c,0,0,0.0,0.0
/ja/contact-us.html/,0,0,0.0,0.0
/ja/documentation/wp-ultimate-csv-importer/acf-import/,0,0,0.0,0.0
/ja/documentation/wp-ultimate-csv-importer/import-data-from-excel-to-wordpress/,0,0,0.0,0.0
/ja/documentation/wp-ultimate-csv-importer/import-wordpress-categories-and-tags/,0,0,0.0,0.0
/ja/documentation/wp-ultimate-csv-importer/polylang-multilingual-content-import-export/,0,0,0.0,0.0
/ja/documentation/wp-ultimate-csv-importer/troubleshooting-guide/,0,0,0.0,0.0
/ja/wp-ultimate-csv-importer-pro.html/,0,0,0.0,0.0
/ja/wp-ultimate-csv-importer-pro/features.html/,0,0,0.0,0.0
/my-account.html/,0,0,0.0,0.0
/my-account.html/?uxbvkl2vl3xm2haqnxv6y5yz6e=xy8MsR2AYewcUMFVkNYneFwVZvCjog9AdVfBVpOxcRdyN5TbedDe0Pthm9-1Cpj-s8qo_rfK,0,0,0.0,0.0
/my-account.html/downloads/,0,0,0.0,0.0
/my-account.html/view-order/334763388/,0,0,0.0,0.0
/refund-policy.html,0,0,0.0,0.0
/shop/,0,0,0.0,0.0
/support.html/,0,0,0.0,0.0
/woocommerce-to-shopify-sync-pro.html/,0,0,0.0,0.0
/wordpress.html/,0,0,0.0,0.0
/wp-all-import-alternative.html/,0,0,0.0,0.0
/wp-follow-up-emails.html/,0,0,0.0,0.0
/wp-leads-builder-any-crm-pro.html/,0,0,0.0,0.0
/wp-ultimate-csv-importer-pro.html/,0,0,0.0,0.0
/wp-ultimate-csv-importer-pro.html/?noamp=available,0,0,0.0,0.0
/wp-ultimate-csv-importer-pro/features.html/,0,0,0.0,0.0
/wp-ultimate-csv-importer-pro/import-wpml-multilingual-content.html/,0,0,0.0,0.0
/wp-ultimate-csv-importer-pro/jetengine-cct-import.html/,0,0,0.0,0.0
/wp-ultimate-exporter.html/,0,0,0.0,0.0
